TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-30,2026-03-30,CM,BSE,STK,544052,INE0Q2Z01013,BENCHMARK,M,,,,,Benchmark Computer Solutions L,20.00,20.00,20.00,20.00,20.00,20.00,,20.00,,,4000,80000.00,2,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544053,INE0FRK01020,MOTISONS,B,,,,,Motisons Jewellers Limited,11.18,11.21,10.70,10.82,10.71,11.21,,10.83,,,608717,6639975.00,1291,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544054,INE843S01025,SURAJEST,B,,,,,Suraj Estate Developers Limite,178.00,182.75,168.80,172.95,172.95,178.85,,175.10,,,34591,6114846.00,644,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544055,INE046W01019,MUTHOOTMF,B,,,,,Muthoot Microfin Limited,156.50,156.50,144.15,146.30,145.70,153.35,,145.70,,,16343,2439225.00,540,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544056,INE0PSJ01011,SMARITIME,M,,,,,Sahara Maritime Limited,16.44,16.44,16.44,16.44,16.44,17.30,,16.44,,,1600,26304.00,1,F1,1600,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544057,INE330T01021,HAPPYFORGE,B,,,,,Happy Forgings Limited,1169.35,1182.00,1139.45,1157.85,1147.25,1176.80,,1156.15,,,33994,40001770.00,406,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544058,INE220Q01020,MUFTI,B,,,,,Credo Brands Marketing Limited,68.79,68.79,63.58,64.17,63.58,68.69,,64.07,,,24052,1574122.00,596,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544059,INE0QZQ01019,SHANTIDENM,M,,,,,SHANTI SPINTEX LIMITED,49.00,49.00,48.00,48.00,48.00,47.51,,48.00,,,6000,290000.00,2,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544060,INE0PEQ01016,RBZJEWEL,B,,,,,RBZ Jewellers Limited,108.20,109.30,100.00,101.30,104.00,111.20,,102.05,,,19279,2042486.00,527,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544061,INE02IJ01035,AZAD,A,,,,,Azad Engineering Limited,1451.25,1499.75,1441.05,1483.90,1483.90,1484.40,,1484.00,,,32292,47643635.00,2540,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544066,INE0Q3R01026,SUNCLAY,B,,,,,SUNDARAM-CLAYTON LIMITED,1261.70,1280.80,1182.40,1190.60,1205.40,1281.05,,1192.10,,,1353,1659809.00,271,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544067,INE0DUT01020,INNOVACAP,B,,,,,INNOVA CAPTAB LIMITED,665.70,698.95,663.50,687.40,682.75,671.10,,689.75,,,2740,1851645.00,244,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544072,INE0QFT01015,AIKPIPES,M,,,,,AIK Pipes and Polymers Limited,19.80,20.79,19.15,19.16,19.16,19.88,,19.16,,,9600,189384.00,10,F1,800,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544073,INE0A6N01026,MCPL,M,,,,,Manoj Ceramic Limited,66.30,66.30,60.00,61.00,61.00,67.00,,61.00,,,4000,248300.00,4,F1,1000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544074,INE0RNZ01014,SBVCL,M,,,,,Shri Balaji Valve Components L,65.01,65.01,60.30,61.05,61.05,67.31,,61.05,,,101400,6208626.00,30,F1,600,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544079,INE0PSC01024,DIGIDRIVE,B,,,,,DIGIDRIVE DISTRIBUTORS LIMITED,16.87,17.74,16.58,17.17,17.23,16.87,,16.86,,,7964,134320.00,68,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544080,INE0MGS01014,SHILINDORE,X,,,,,Sayaji Hotels (Indore) Limited,802.95,834.75,787.00,834.75,834.75,795.00,,834.75,,,17004,14019166.00,16,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544081,INE980O01024,JYOTICNC,A,,,,,Jyoti CNC Automation Limited,743.40,750.75,717.00,722.15,722.15,751.65,,721.85,,,27459,20163048.00,2829,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544082,INE0GEN01012,SWANAGRO,M,,,,,New Swan Multitech Limited,40.00,40.00,38.75,40.00,40.00,39.50,,40.00,,,20000,795500.00,7,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544083,INE0QIS01011,SHREE,M,,,,,Shree Marutinandan Tubes Limit,42.70,42.70,40.00,40.19,40.00,42.70,,40.19,,,8500,345350.00,14,F1,500,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544088,INE456Z01021,MEDIASSIST,A,,,,,Medi Assist Healthcare Service,302.85,308.00,293.40,296.90,295.00,303.30,,296.75,,,28764,8595537.00,754,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544089,INF0R8F01034,LIQUIDCASE,F,,,,,Zerodha Mutual Fund,113.40,113.43,113.40,113.42,113.42,113.36,,113.41,,,1303577,147849170.00,668,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544090,INE07G501017,SHPLPUNE,X,,,,,Sayaji Hotels (Pune) Limited,822.20,822.20,701.30,705.00,705.00,750.00,,705.00,,,115,85827.00,12,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544091,INE0Q1R01012,QLL,M,,,,,Qualitek Labs Limited,306.00,311.00,258.55,308.85,304.50,319.50,,308.85,,,30000,8737500.00,67,F1,400,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544092,INF0QA701722,NIFTYBETF,B,,,,,Bajaj Finserv Mutual Fund,233.66,233.72,228.00,229.12,229.14,233.96,,229.24,,,7789,1818414.00,17,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544093,INF0QA701714,BANKBETF,B,,,,,Bajaj Finserv Mutual Fund,54.46,54.46,51.00,51.10,51.25,53.26,,51.15,,,2148,111100.00,122,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544094,INE0PYT01018,EUPHORIAIT,M,,,,,Euphoria Infotech (India) Limi,23.70,23.70,22.53,22.75,22.75,24.26,,22.75,,,13200,302976.00,9,F1,1200,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544095,INE0G5901015,EPACK,A,,,,,EPACK Durable Limited,208.00,210.45,196.00,198.05,198.05,212.20,,197.90,,,99491,20310759.00,2116,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544100,INE02H701025,NOVAAGRI,B,,,,,Nova Agritech Limited,18.78,20.90,18.03,18.50,18.50,20.64,,18.44,,,75488,1455228.00,671,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544101,INE0Q6L01014,BRISK,M,,,,,Brisk Technovision Limited,65.00,65.00,64.50,64.50,64.50,67.00,,64.50,,,1600,103600.00,2,F1,800,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544102,INF789F1AZD8,ITBETA,B,,,,,UTI Mutual Fund,307.13,308.58,301.14,301.14,301.14,308.75,,303.31,,,59,18019.00,9,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544103,INF789F1AZE6,GILT5BETA,F,,,,,UTI Mutual Fund,64.53,64.53,64.53,64.53,64.53,63.52,,63.54,,,7,451.00,2,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544105,INE0OLZ01015,HARSHDEEP,M,,,,,HARSHDEEP HORTICO LIMITED,76.00,76.00,75.51,75.55,75.55,77.00,,75.55,,,4500,340590.00,3,F1,1500,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544106,INE0R5Z01015,MCFL,M,,,,,Mayank Cattle Food Limited,145.00,145.00,144.25,144.25,144.25,160.00,,144.25,,,1800,260550.00,3,F1,600,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544107,INE0NLT01010,BLSE,B,,,,,BLS E-Services Limited,157.60,161.50,151.30,159.95,160.60,156.10,,160.05,,,21729,3441022.00,483,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544108,INE0QZF01012,GPSL,M,,,,,Gabriel Pet Straps Limited,173.00,174.50,170.00,174.00,174.00,172.00,,174.00,,,6600,1138650.00,11,F1,600,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544109,INF740KA1UF4,HEALTHADD,B,,,,,DSP Mutual Fund,143.51,143.51,143.51,143.51,143.51,146.26,,142.93,,,1,143.00,1,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544110,INF179KC1HW4,HDFCPSUBK,B,,,,,HDFC Mutual Fund,84.61,84.61,79.25,79.69,79.80,83.57,,79.34,,,8052,647964.00,110,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544111,INE988S01028,PARKHOTELS,B,,,,,Apeejay Surrendra Park Hotels,98.55,101.80,95.90,96.70,96.70,101.95,,96.45,,,91636,9027650.00,916,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544112,INE0QXV01014,JGTL,X,,,,,JASCH GAUGING TECHNOLOGIES LIM,450.95,470.00,440.00,446.60,446.60,460.30,,446.60,,,2804,1267596.00,84,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544117,INE0KGZ01021,SIGNPOST,B,,,,,Signpost India Limited,233.15,233.15,220.40,221.30,220.70,228.55,,221.45,,,2017,453160.00,42,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544118,INE953L01027,JSFB,A,,,,,JANA SMALL FINANCE BANK LIMITE,365.05,370.00,354.95,359.65,359.30,371.35,,360.15,,,16240,5874997.00,503,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544119,INE0J1F01024,RPTECH,B,,,,,Rashi Peripherals Limited,348.55,351.00,333.45,339.60,338.85,345.90,,337.95,,,6958,2392197.00,243,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544120,INE646H01017,CAPITALSFB,B,,,,,Capital Small Finance Bank Ltd,218.95,226.60,207.00,221.20,222.00,220.25,,219.20,,,89320,19557940.00,899,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544121,INE0OYK01010,RUDRAGAS,M,,,,,Rudra Gas Enterprise Limited,63.97,63.97,55.60,55.87,56.00,63.97,,55.87,,,6000,353570.00,6,F1,1000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544122,INE010601016,ENTERO,B,,,,,Entero Healthcare Solutions Li,1237.95,1258.15,1208.30,1245.85,1249.15,1235.05,,1247.70,,,5743,7138717.00,546,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544123,INF767K01RN1,LICNMID100,B,,,,,LIC Mutual Fund,53.60,53.78,53.15,53.15,53.15,54.50,,53.02,,,610,32522.00,11,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544124,INE0QTF01015,VSTL,B,,,,,VIBHOR STEEL TUBES LIMITED,105.20,105.50,100.60,101.75,102.00,105.20,,102.15,,,4244,438713.00,116,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544129,INE696F01016,JUNIPER,B,,,,,Juniper Hotels Limited,207.85,207.85,188.95,190.00,190.85,200.70,,189.95,,,9979,1928836.00,495,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544130,INF769K01LC3,SMALLCAP,B,,,,,Mirae Asset Mutual Fund,38.94,38.94,37.56,37.66,37.66,38.56,,37.67,,,470376,17815907.00,1930,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544131,INE486R01017,GPTHEALTH,B,,,,,GPT Healthcare Limited,114.00,117.90,114.00,115.00,115.00,116.10,,115.30,,,8822,1023366.00,235,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544132,INF0R8F01042,GOLDCASE,E,,,,,Zerodha Mutual Fund,22.78,23.00,22.34,22.89,22.89,22.40,,22.90,,,2985672,67852120.00,2786,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544133,INE777F01014,EXICOM,B,,,,,EXICOM TELE-SYSTEMS LIMITED,82.40,82.40,75.80,76.20,76.20,83.20,,76.26,,,46817,3699637.00,587,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544134,INE0PT501018,PLATIND,B,,,,,Platinum Industries Limited,196.00,197.40,183.60,185.55,186.50,195.10,,185.25,,,17975,3453395.00,353,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544135,INE0CG401037,MUKKA,B,,,,,Mukka Proteins Limited,19.50,19.91,18.32,18.39,18.34,19.71,,18.49,,,52765,998574.00,453,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544136,INE0NQ801033,RKSWAMY,B,,,,,R K Swamy Limited,75.30,75.30,67.42,69.34,70.22,73.18,,69.03,,,12669,879461.00,374,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544137,INE0NHL23019,INDUSINVIT,IF,,,,,Indus Infra Trust,122.00,125.93,119.26,123.32,124.60,122.06,,123.43,,,26672,3244318.00,1136,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544138,INE0MB501011,JGCHEM,B,,,,,J.G.Chemicals Limited,326.00,326.00,307.05,308.75,309.00,319.95,,309.05,,,4747,1495617.00,438,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544139,INE0M8R01011,KOURA,M,,,,,KOURA FINE DIAMOND JEWELRY LIM,37.85,37.85,36.25,36.25,36.25,37.85,,36.25,,,10000,366100.00,5,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544140,INE0L9R01028,GOPAL,B,,,,,Gopal Snacks Limited,251.45,258.70,249.00,252.05,251.50,251.50,,252.65,,,39654,9983714.00,800,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544141,INE510U01018,PESB,M,,,,,Pune E - Stock Broking Limited,217.80,231.00,210.00,222.00,230.00,220.00,,222.00,,,22400,4929040.00,27,F1,800,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544142,INE0PB301013,SCILAL,B,,,,,Shipping Corporation of India,37.00,37.58,34.60,34.94,35.09,37.58,,34.92,,,244148,8859301.00,852,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544143,INE0QQG01019,ROYAL,M,,,,,Royal Sense Limited,126.00,126.00,122.00,125.00,125.00,126.05,,125.00,,,7000,865475.00,11,F1,500,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544144,INE772T01024,PVSL,B,,,,,Popular Vehicles and Services,90.89,91.72,84.48,85.78,86.87,91.00,,86.00,,,6310,563667.00,204,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544149,INE0QN801017,KRYSTAL,B,,,,,KRYSTAL INTEGRATED SERVICES LI,529.45,537.15,504.25,506.55,506.30,540.00,,507.10,,,2814,1465835.00,210,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544150,INE0QVH01025,KPGEL,M,,,,,KP GREEN ENGINEERING LIMITED,326.50,326.50,301.00,303.45,303.45,326.50,,303.45,,,203000,63054187.00,641,F1,250,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544151,INE0AH901011,CHATHA,M,,,,,CHATHA FOODS LIMITED,66.81,68.00,60.00,60.55,61.00,66.81,,60.55,,,55000,3469640.00,50,F1,1000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544158,INE0R6Z01013,SRM,B,,,,,SRM CONTRACTORS LIMITED,395.25,398.50,382.10,382.85,382.85,403.65,,383.85,,,13362,5196915.00,434,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544159,INF740KA1UM0,LIQUIDADD,F,,,,,DSP BSE Liquid Rate ETF,1120.10,1120.10,1120.08,1120.10,1120.10,1119.53,,1120.08,,,11412,12782507.00,36,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544160,INE0MSS01019,JAYKAILASH,M,,,,,Jay Kailash Namkeen Limited,12.95,12.95,11.52,11.52,11.52,12.79,,11.52,,,27200,321488.00,17,F1,1600,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544161,INE266Y01019,DPABHUSHAN,B,,,,,D P ABHUSHAN LIMITED,960.00,984.95,935.50,949.40,951.00,963.35,,944.15,,,2430,2329205.00,251,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544162,INE343G01021,BHARTIHEXA,A,,,,,Bharti Hexacom Limited,1475.15,1536.25,1475.15,1503.80,1480.70,1504.25,,1508.55,,,131832,199577586.00,1438,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544163,INE0S0701019,GVL,M,,,,,Greenhitech Ventures Limited,84.00,93.00,83.00,83.33,85.00,86.50,,83.33,,,16000,1348100.00,12,F1,1000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544164,INE0Q9W01015,FAALCON,M,,,,,Faalcon Concepts Limited,34.89,35.00,31.99,34.88,34.88,35.00,,34.88,,,14000,477060.00,7,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544166,INE0SDC01012,EMMFORCE,M,,,,,EMMFORCE AUTOTECH LIMITED,121.00,121.00,117.00,117.90,117.00,121.00,,117.90,,,31200,3680820.00,13,F1,1200,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544167,INE0OAF01028,JNKINDIA,B,,,,,JNK India Limited,232.65,241.40,205.75,210.40,211.10,218.00,,210.05,,,451226,98503023.00,7506,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544168,INE0R6801013,VARYAA,M,,,,,VARYAA CREATIONS LIMITED,26.00,29.00,26.00,29.00,29.00,29.00,,29.00,,,3000,84000.00,3,F1,1000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544169,INE0QSB01016,AMKAY,M,,,,,Amkay Products Limited,52.00,52.00,52.00,52.00,52.00,53.00,,52.00,,,2000,104000.00,1,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544171,INE0RGM01016,STAL,M,,,,,Storage Technologies and Autom,34.85,35.00,27.91,32.93,33.00,33.50,,32.93,,,20800,665256.00,25,F1,800,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544172,INE065X01017,INDGN,A,,,,,Indegene Limited,454.95,454.95,432.95,434.55,435.00,451.90,,434.60,,,204558,89628171.00,966,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544173,INE0QOQ01013,FTL,M,,,,,Finelistings Technologies Limi,11.50,11.50,10.98,10.98,10.98,11.55,,10.98,,,9000,99440.00,9,F1,1000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544174,INE673O01025,TBOTEK,A,,,,,TBO TEK LIMITED,1085.15,1095.35,1050.60,1057.60,1071.70,1109.05,,1057.35,,,8164,8730202.00,1255,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544175,INE0SMU01015,TGIF,M,,,,,TGIF AGRIBUSINESS LIMITED,88.00,98.00,88.00,98.00,98.00,84.00,,98.00,,,2400,223200.00,2,F1,1200,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544176,INE883F01010,AADHARHFC,A,,,,,Aadhar Housing Finance Limited,447.90,454.90,439.70,449.80,441.20,455.55,,448.90,,,16165,7239512.00,896,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544177,INE0SCB01016,AZTEC,M,,,,,Aztec Fluids & Machinery Limit,86.50,86.50,83.00,83.00,83.00,87.00,,83.00,,,6000,506100.00,6,F1,1000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544178,INE0R4W01015,PIOTEX,M,,,,,PIOTEX INDUSTRIES LIMITED,34.60,34.60,34.60,34.60,34.60,35.20,,34.60,,,1200,41520.00,1,F1,1200,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544179,INE03JT01014,GODIGIT,A,,,,,Go Digit General Insurance Lim,318.00,332.00,317.95,325.75,323.80,326.85,,325.65,,,32852,10686618.00,1263,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544180,INF769K01LJ8,MIDSMALL,B,,,,,Mirae Asset Mutual Fund,43.65,45.00,42.77,42.97,45.00,44.01,,42.99,,,385910,16595608.00,428,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544181,INE108V01019,AWFIS,A,,,,,Awfis Space Solutions Limited,249.95,249.95,229.55,230.70,232.65,254.80,,230.65,,,66666,15952146.00,2018,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544182,INF0QA701854,LIQUIDBETF,F,,,,,Bajaj Finserv Mutual Fund,1075.34,1075.36,1075.34,1075.36,1075.36,1074.86,,1075.34,,,132,141947.00,6,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544183,INE0RIQ01013,ASSOCIATED,M,,,,,Associated Coaters Limited,85.50,90.00,85.50,88.00,88.00,90.00,,88.00,,,4500,391950.00,8,F1,500,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544184,INE02L001032,BOROSCI,B,,,,,Borosil Scientific Limited,98.50,105.00,96.65,103.05,102.10,101.35,,103.15,,,12797,1283066.00,280,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544185,INE257C01014,ADTECH,X,,,,,ADTECH SYSTEMS LIMITED,51.00,52.98,48.00,48.00,48.00,51.06,,48.00,,,429,21013.00,19,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544186,INE0TT901016,TOTEM,X,,,,,Forbes Precision Tools and Mac,110.10,116.20,103.05,105.70,106.00,110.10,,105.70,,,29275,3134793.00,295,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544187,INE0ATZ01017,KRONOX,B,,,,,KRONOX LAB SCIENCES LIMITED,102.80,103.15,96.00,97.60,99.00,101.75,,97.10,,,17687,1760350.00,349,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544188,INE0QZ901011,MAGENTA,M,,,,,Magenta Lifecare Limited,8.77,8.78,8.77,8.78,8.78,8.78,,8.78,,,8000,70200.00,2,F1,4000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544189,INE0QUV01010,SATTRIX,MT,,,,,SATTRIX INFORMATION SECURITY L,365.00,370.00,355.00,359.00,359.00,370.00,,359.00,,,3500,1267500.00,7,F1,500,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544190,INE0R7D01018,3CIT,MT,,,,,3C IT Solutions and Telecoms (,15.21,15.45,14.45,15.45,15.45,15.21,,15.45,,,14000,205820.00,7,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544191,INE0CYK01015,PURPLEFIN,X,,,,,Purple Finance Limited,54.00,55.30,51.50,51.79,52.50,53.45,,51.79,,,29132,1542206.00,119,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544192,INE0HV901016,IXIGO,A,,,,,Le Travenues Technology Limite,178.90,180.00,171.95,174.65,172.45,182.00,,174.95,,,66825,11867565.00,1686,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544193,INF0R8F01059,MID150CASE,B,,,,,Zerodha Mutual Fund,9.75,10.00,9.67,9.69,9.69,10.00,,9.71,,,1389303,13542001.00,1456,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544194,INF0R8F01067,TOP100CASE,B,,,,,Zerodha Mutual Fund,9.55,9.75,9.51,9.54,9.54,9.79,,9.55,,,415571,3985162.00,626,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544195,INE0S0I01011,COTFAB,M,,,,,United Cotfab Limited,15.90,15.90,14.25,14.25,14.25,14.51,,14.25,,,22000,333320.00,11,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544196,INF251K01TL6,BBNPNBETF,B,,,,,BARODA BNP PARIBAS MUTUAL FUND,54.30,54.30,50.80,50.88,50.89,53.08,,50.43,,,1711,87456.00,39,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544197,INE03DD01011,RETAIL,B,,,,,JHS SVENDGAARD RETAIL VENTURES,19.99,19.99,16.02,16.02,16.02,17.03,,16.10,,,2215,37341.00,75,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544198,INE841L01016,DEEDEV,B,,,,,DEE DEVELOPMENT ENGINEERS LIMI,275.90,281.45,267.20,269.00,270.25,278.45,,268.85,,,40255,11040738.00,1066,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544199,INE0RUJ01013,GEMENVIRO,M,,,,,GEM Enviro Management Limited,32.83,35.17,31.83,31.89,31.83,33.50,,31.89,,,58400,1893904.00,62,F1,800,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544200,INE916Y01027,AFIL,T,,,,,Akme Fintrade (India) Limited,7.52,8.09,7.48,7.53,7.53,7.87,,7.53,,,575425,4372589.00,165,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544201,INE0S6R01027,DFPL,M,,,,,DINDIGUL FARM PRODUCT LIMITED,12.60,12.60,12.60,12.60,12.60,12.00,,12.60,,,24000,302400.00,8,F1,2000,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544202,INE01A001028,STANLEY,B,,,,,STANLEY LIFESTYLES LIMITED,133.00,133.00,122.65,123.35,123.35,131.20,,123.65,,,27399,3469172.00,672,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544203,INE552Z01027,ABDL,A,,,,,Allied Blenders and Distillers,387.20,414.95,387.20,404.65,404.65,396.95,,404.05,,,39011,15700213.00,2543,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544204,INE0S2V01010,VRAJ,B,,,,,VRAJ IRON AND STEEL LIMITED,104.90,104.90,93.05,94.25,97.60,102.05,,94.65,,,10050,960945.00,319,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544205,INE0PO601011,NPL,X,,,,,National Peroxide Limited,365.00,370.15,350.00,350.85,350.85,368.40,,350.85,,,6505,2325734.00,187,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544206,INF200KB1217,SBISILVER,E,,,,,SBI Mutual Fund,219.67,222.66,217.22,221.31,221.31,217.81,,221.50,,,123079,26994632.00,1813,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544207,INE375Y01018,RELIABLE,B,,,,,Reliable Data Services Limited,133.00,133.00,113.25,113.50,116.50,125.80,,111.15,,,4496,521761.00,135,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544208,INF680P01422,LIQUIDSHRI,F,,,,,Shriram Mutual Fund,1098.28,1098.28,1098.28,1098.28,1098.28,1096.37,,1098.26,,,4,4393.00,1,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544209,INE0B9K01025,BANSALWIRE,B,,,,,Bansal Wire Industries Limited,233.95,236.95,224.00,225.40,224.45,236.85,,224.95,,,4068,929579.00,312,F1,1,,,,,
2026-03-30,2026-03-30,CM,BSE,STK,544210,INE168P01015,EMCURE,A,,,,,Emcure Pharmaceuticals Limited,1640.10,1660.00,1585.80,1595.95,1589.35,1653.60,,1595.55,,,26003,42000418.00,2682,F1,1,,,,,
